mapillary_image_id,user_id,user_name,captured_at,longitude,latitude,train,surface_type,surface_quality
3465113010413559,100232345559807,carlheinz,1685716615500,13.333399699972,52.587207599972,True,paving_stones,good
529834985029767,100232345559807,carlheinz,1645446857710,13.380888747064,52.555951774169,True,sett,intermediate
302547214756761,106289114939007,goobersmash,1464446366389,13.387994,52.476136,True,sett,bad
3027801274117022,101658985409308,wegavision,1436894040616,8.5901742992307,49.479553684331,True,unpaved,bad
281698173851020,100232345559807,carlheinz,1641543827000,13.450309199972,52.496580199972,True,sett,bad
197655512195243,102506861993901,dmho,1495736354600,13.41391,52.573867,True,paving_stones,intermediate
1370647286625772,101788265400377,mappi,1554303298451,12.966144232308,50.990709406154,True,asphalt,good
183797053504897,101172448796395,wald,1545919836416,12.512522489507,50.740304632655,True,asphalt,intermediate
302828498165649,109115837985025,veloroute_hamburg,1531049785000,10.0100235,53.5175484,True,unpaved,bad
453075239324442,109563097940190,renade,1523252125113,11.371110445463,47.754804360976,True,asphalt,good
1222987315138528,103550301888099,hektor1989,1650275414222,6.2065985,51.066434299972,True,unpaved,very_bad
1447687155568807,106639358240162,mike409,1541245010213,9.9436072750727,50.416119906208,True,asphalt,excellent
1111415399732970,100232345559807,carlheinz,1660571335000,13.2882279,53.0996771,True,sett,bad
270163658164020,100232345559807,carlheinz,1632301135500,13.4734297,52.5212305,True,sett,intermediate
221283989372332,110552844504419,zoegglmeyr,1505479124000,11.842136111111,52.051858333333,True,paving_stones,good
1129226924262923,104526851788293,tobiaso,1554627214000,11.751111399972,52.9898785,True,sett,bad
907685669776530,102867445286374,schmerzbereiter,1430065970270,13.50104,52.423853333333,True,paving_stones,good
1024602618416571,111082307789754,pfmlb,1655272842583,10.053390570003,53.561000689998,True,asphalt,good
796375394339030,110552844504419,zoegglmeyr,1526648879000,9.8952027777778,49.794075,True,sett,intermediate
808300823551058,100232345559807,carlheinz,1665921494715,13.43573891559,52.596992086668,True,asphalt,excellent
969792600456162,103024831940860,jablan,1529506365000,10.03193,53.580018666667,True,paving_stones,good
453099716720223,107219335064612,steelcroissant,1659895913514,9.4326008,54.7878786,True,paving_stones,excellent
499127874573224,105174078390060,netmapping1,1561552162510,11.259955833499,52.181358263371,True,paving_stones,good
460949071854051,102776338628680,georginakirrin,1430458290007,11.412453,53.629759,True,sett,good
183497220307100,104131365161888,dli,1556345725718,7.1983467528033,52.793148886544,True,paving_stones,good
1044412652914075,102609045317136,mfa,1660749513000,6.6970016,51.244906499972,True,paving_stones,excellent
496950791731681,111461687745521,8of9,1589185785000,12.1049275,54.0925482,True,paving_stones,excellent
760488814648663,102124648700555,grinninghamster,1584891119000,8.6839443999722,50.5813895,True,asphalt,good
422116769036489,100562292188203,changchun1,1448968677365,10.66958527,53.87036419,True,asphalt,good
326291808921373,110552844504419,zoegglmeyr,1505475593000,11.753544444445,52.026675,True,paving_stones,bad
1048603942220569,100232345559807,carlheinz,1655996938500,13.4367757,52.5336447,True,concrete,good
3084814318416760,101992328712989,xantopi,1495107553279,10.028321862662,53.562787596083,True,unpaved,intermediate
516716942666473,108032388098594,dl7auq,1499273326000,13.3015018,52.451329399972,True,sett,intermediate
1217199172136246,100474358864037,chuck,1640872635623,8.6439721541667,49.8797561125,True,asphalt,good
298894645061789,110552844504419,zoegglmeyr,1492611936000,13.472341666667,51.163461111111,True,sett,intermediate
541015018125670,101834042469155,Langfahrer,1676204625020,10.333957,51.814434600002,True,asphalt,excellent
376221997022368,100232345559807,carlheinz,1505317233191,13.407990457503,52.541736275938,True,asphalt,intermediate
1642509065941868,109115837985025,veloroute_hamburg,1550335864000,9.8706054999722,53.5772854,True,unpaved,intermediate
932527527607654,109842617910576,britiger,1629037176000,13.251779693889,52.305521881111,True,paving_stones,excellent
1146105872547238,100232345559807,carlheinz,1627901687500,13.519196499972,52.5193585,True,asphalt,good
847014302553736,110208441206053,miguel_andrade,1478069051703,8.259134,50.000859,True,paving_stones,good
860814581178802,103516588558967,fieosm,1561401632592,11.404742706999,53.630856881548,True,sett,bad
466709374433708,111215367772072,xma,1555578365357,11.325073582563,50.990494787197,True,asphalt,intermediate
475579983744473,103863125190015,jeroenrozema74,1621343963208,6.0490012,50.736648200002,True,unpaved,very_bad
1287304011884132,102609045317136,mfa,1687803608000,7.0070108,51.453122,True,paving_stones,good
1172727386806171,101545352092712,mapforus,1613838096069,7.1203537944444,51.038303963889,True,asphalt,excellent
909502446507879,110562521169809,ahzf,1405777591000,11.617466,50.928689,True,sett,intermediate
290759079099956,100232345559807,carlheinz,1631778681500,13.4143232,52.5002587,True,asphalt,good
1493725997749616,104476681984604,thmunichways,1658380482856,11.3871845,48.0777108,True,asphalt,intermediate
1705658899640044,100232345559807,carlheinz,1633336638500,13.5004763,52.602767599972,True,asphalt,excellent
490289565519540,109115837985025,veloroute_hamburg,1545657123000,9.9558167999722,53.6059004,True,asphalt,good
971034450828393,105905988315287,alexander2010,1687028777500,13.1256097,52.5280129,True,asphalt,good
3188146518097354,100562292188203,changchun1,1649934192846,9.146928861158,52.814437725814,True,sett,intermediate
321139789582564,103080845264750,teddy73,1600447523000,7.1598628307443,49.268821131963,True,paving_stones,good
225565510359023,101273442120594,ec411,1685804248000,8.6704378,49.5428526,True,asphalt,good
2274612319338434,101106178803146,bejotel,1558618350767,12.451903262262,51.278144642642,True,concrete,excellent
575569120065289,102943501949111,trustno1,1550144278880,6.9983168913481,51.38571607505,True,asphalt,good
738744993474673,101658985409308,wegavision,1463401115617,8.59042717,50.1979459,True,asphalt,good
482076086459030,100232345559807,carlheinz,1591944570500,13.425806599972,52.576374199972,True,asphalt,excellent
5513758901970643,103837111859357,endradon,1650889890288,7.2269378,51.2530107,True,asphalt,bad
152434446772289,109344581299907,mapiman,1503238946000,13.013571999972,52.3941317,True,asphalt,excellent
1645007035688459,100810345500259,tknaack,1459619261072,9.7084792,53.3872936,True,asphalt,intermediate
765274447524641,107164461520710,stefanhrt,1610196292265,13.563094799972,52.5372599,True,asphalt,bad
200624508544657,100474358864037,chuck,1564931993000,8.6269366999722,50.0027192,True,unpaved,very_bad
762581721554155,100232345559807,carlheinz,1659450352000,13.422910399972,52.536421099972,True,paving_stones,good
534956804345849,104647648438232,looniverse,1617098587081,10.146490899972,48.450318799972,True,asphalt,intermediate
1261602977627531,100232345559807,carlheinz,1625472662500,13.469327599972,52.5757503,True,unpaved,intermediate
393319332125017,100232345559807,carlheinz,1646930663000,13.456024799972,52.500242999972,True,asphalt,intermediate
1833633910388861,106302451607225,uwekoch,1700040437080,7.166466813087,50.796598004918,True,asphalt,excellent
493096135354437,100595175522609,gentoid,1568295972857,14.567706294595,53.463208002803,True,paving_stones,intermediate
1732405586944012,100284998883344,deletefacebook,1429290619668,12.13151761,54.10695003,True,unpaved,bad
4428133473960742,107674238136176,strubbl,1619874366950,11.665514099972,48.043860799972,True,asphalt,intermediate
520937122233074,105684068336969,bogomil76,1506429830197,6.8342520255709,51.418814822575,True,asphalt,excellent
300075624903063,110296287863488,trevor,1413897008000,11.038883333333,50.969721666667,True,sett,good
1034472911007091,104115958497622,kopra,1698071928261,12.394343511733,51.3163250112,True,paving_stones,intermediate
833647517330451,100232345559807,carlheinz,1635511182212,13.382800910634,52.579976320316,True,concrete,bad
831908031585762,100232345559807,carlheinz,1664696981520,13.389781819652,52.531381492692,True,unpaved,intermediate
771456696887646,110552844504419,zoegglmeyr,1505475470000,11.745994444444,52.027625,True,paving_stones,intermediate
4133450333358701,110282201203825,eserte,1601732353905,13.576449109254,52.510744021323,True,asphalt,excellent
507554590592600,100232345559807,carlheinz,1615559505000,13.478061699972,52.572816299972,True,unpaved,bad
3007699956181786,101442708769899,tmka,1575709243362,8.6573570305245,50.145321176526,True,unpaved,intermediate
255475163307416,100232345559807,carlheinz,1645446853234,13.381106676546,52.555936435286,True,paving_stones,intermediate
1166910527139852,100268992218434,u14183,1562349799000,12.1143847,54.094552999972,True,concrete,good
374658693883974,104984298408021,elgolfo,1533475092000,13.628360865407,52.350364776136,True,paving_stones,intermediate
1213253525759528,100232345559807,carlheinz,1592985761111,13.554233293993,52.564180288513,True,concrete,good
493303658548066,104810875092616,snowdiver,1587492236218,9.7680500943898,52.420405057874,True,paving_stones,good
300945794922107,110552844504419,zoegglmeyr,1494082011000,12.380891666667,51.370161111111,True,asphalt,intermediate
1032587447478459,108354611399818,macsico,1596976749063,13.942489099972,53.0461047,True,paving_stones,intermediate
898137797634161,101658985409308,wegavision,1435686579104,8.5569886133272,49.528304338836,True,unpaved,bad
485470962774424,102627028648372,kartonage,1420102023000,13.2740901,52.5362366,True,paving_stones,good
1128213511285598,108499355054202,joshuabln,1641906390573,13.558087184,52.5469408602,True,concrete,good
807081436877102,102488681996897,reihard1969,1567588577861,13.595993755086,52.436946439347,True,unpaved,bad
7689494587769097,109608301797393,Velo63739,1711887735000,9.1149999,49.9705653,True,asphalt,intermediate
220324666133725,110208441206053,miguel_andrade,1493826792864,8.251134,50.009663,True,paving_stones,intermediate
993568121645717,100393438876727,termoyer,1686740484453,12.674508299999,48.253785,True,asphalt,excellent
535193357913540,109115837985025,veloroute_hamburg,1640261820914,10.014915881818,53.545670075758,True,paving_stones,good
1812685212439933,100232345559807,carlheinz,1675773414000,13.432953299972,52.5053144,True,asphalt,intermediate
1178978032768569,106491461588840,natebus,1635436802000,12.7615218,47.7413781,True,unpaved,very_bad
235548068324373,109029867999018,m4p1ll4ry,1610893838620,10.606526527273,52.454585681818,True,paving_stones,excellent
2997599223806201,102221222019238,rausk,1459613130421,8.360146,49.6517664,True,asphalt,good
150909640332765,100232345559807,carlheinz,1604239998000,14.0565806,52.3545243,True,asphalt,good
597721351125694,100232345559807,carlheinz,1617379194027,13.448018319917,52.604527082343,True,asphalt,good
2615145751969285,105448835029055,ralrei,1697896008531,6.7182487000021,51.419274599998,True,unpaved,bad
790071305723098,100232345559807,carlheinz,1683013429857,13.449274767203,52.495060600389,True,unpaved,bad
1766172556878258,103678198537022,angelwahn,1444317666480,9.0558266666667,53.002626666667,True,paving_stones,intermediate
777497483127665,111362701095216,katzenstreu,1584950211296,9.8994829429138,53.663231273538,True,asphalt,good
849004702715379,110552844504419,zoegglmeyr,1428672732092,7.4759853165597,53.74174900353,True,concrete,good
299781591773340,102627028648372,kartonage,1569682539000,13.868273399972,52.5648464,True,paving_stones,intermediate
1997546537070305,100232345559807,carlheinz,1611305666835,13.496339488787,52.549157990192,True,concrete,good
1885711661605266,108655198076571,lightbuster,1620396344970,13.577116289744,52.403237981685,True,sett,bad
1174229193048307,110199034545685,yocky,1458403889313,8.49937983,49.50700982,True,asphalt,good
346747670157979,100232345559807,carlheinz,1617699593500,13.5048583,52.558380399972,True,paving_stones,intermediate
343842900417019,100232345559807,carlheinz,1618848001111,13.545657517401,52.655170373668,True,asphalt,excellent
159846669477342,110552844504419,zoegglmeyr,1536327863000,14.153736111111,53.947152777778,True,asphalt,intermediate
780861519297656,111461687745521,8of9,1594274535509,12.110116134694,54.065378718606,True,asphalt,excellent
318195303015467,102609045317136,mfa,1568386288000,8.6470099,49.865769499972,True,paving_stones,good
2905545799765936,109816094581163,aceini,1458322221813,12.9192168,50.8324786,True,sett,bad
277029961072170,100191919180290,741852963,1640099643037,11.588825299972,50.898391699972,True,concrete,intermediate
980211782718113,110491117849516,tbeckler,1554829605717,9.9396737610119,52.154190342361,True,unpaved,intermediate
878492950153384,101442708769899,tmka,1676216101000,8.5481917,50.1374355,True,unpaved,intermediate
597774071669570,107674238136176,strubbl,1624207966552,11.642097599972,48.068117399972,True,asphalt,intermediate
881426276946167,105905988315287,alexander2010,1701083186000,13.4302968,52.4524879,True,asphalt,excellent
644778916487042,106087394964047,2ce5345,1630067430000,9.9185952999722,53.5572473,True,asphalt,intermediate
650872046020534,100232345559807,carlheinz,1648299457000,13.3460636,52.5642239,True,asphalt,intermediate
208598391542170,102468835332129,ber319,1670936698145,13.5454204,52.286849299997,True,sett,bad
475868923530812,102532525320329,hubert87,1559403334000,8.838795,53.102293,True,paving_stones,intermediate
1156252374797971,107502804819201,qwave,1534682683106,9.0762037038888,48.509940854319,True,concrete,good
367308375493426,100926758817659,t_hartung,1663406779462,7.1760426000023,51.521052600003,True,asphalt,intermediate
796548870996341,110552844504419,zoegglmeyr,1530806400000,9.9766527777778,49.776891666667,True,unpaved,bad
307694630715290,104779048429571,r66,1525185539673,10.904485614807,50.152399453975,True,paving_stones,intermediate
305994074516510,100562292188203,changchun1,1620048654630,6.9319996,51.3523405,True,asphalt,excellent
500751881791110,100232345559807,carlheinz,1667465778000,13.4683416,52.574033,True,unpaved,bad
212962303722906,106639358240162,mike409,1545991391442,11.033155592539,49.583453254301,True,asphalt,excellent
2953132858268921,101020912145314,umap,1520779154278,11.86659356069,48.005021401724,True,paving_stones,bad
311308233835523,110001704559711,joachim_mueller,1563614077140,9.0803097017964,49.477834455289,True,asphalt,good
2877340932513887,106302451607225,uwekoch,1529597711490,7.4865334703219,50.844892151811,True,asphalt,excellent
1910405722469500,100232345559807,carlheinz,1614779554965,13.475635433582,52.575835702058,True,unpaved,bad
3017515828467334,103935825181424,abausd,1547902535678,8.7620280033233,53.069878621148,True,asphalt,good
485502969323309,100232345559807,carlheinz,1618856992500,13.474447299972,52.5943466,True,concrete,good
276159634061955,111461687745521,8of9,1594221695300,12.087923022713,54.087888511852,True,asphalt,good
274195874770386,104536648714052,FahrradstadtAachen,1638891325286,6.0918868638889,50.803394825,True,asphalt,good
492332445531061,105727404998982,seb1982,1575556119593,10.300342350765,53.434608293374,True,asphalt,good
5677467448930180,103863125190015,jeroenrozema74,1657538459150,6.051141899998,50.737848300003,True,asphalt,good
212030707356784,100930438817170,bufonto,1498721373239,13.232840331609,52.437391232485,True,sett,intermediate
1656960244490516,103080845264750,teddy73,1553346642066,6.9732652336672,49.233651470407,True,asphalt,intermediate
136294979122821,100926758817659,t_hartung,1663055593285,7.2205173999979,51.5383994,True,sett,intermediate
219443166354731,102627028648372,kartonage,1564231371000,13.081737999972,52.396231999972,True,asphalt,excellent
181411671610188,102609045317136,mfa,1689941074000,10.9873358,49.5599773,True,concrete,excellent
293245499014573,110552844504419,zoegglmeyr,1473235891000,12.344775,51.331377777778,True,asphalt,bad
4098951356814606,109816094581163,aceini,1450863306734,9.7696396,52.3560972,True,paving_stones,good
3094430640772024,102609045317136,mfa,1569316243000,8.5954014,49.475008199972,True,asphalt,excellent
511358653374691,110282201203825,eserte,1597486694309,13.560284106073,52.513757273604,True,paving_stones,good
523299319770448,100232345559807,carlheinz,1673002473500,13.5117887,52.5464842,True,concrete,good
1874878209352990,111461687745521,8of9,1606476230466,12.113661254104,54.076885685797,True,sett,good
233851555392509,105392615029240,ray66,1634119531000,9.9399245999722,48.4186296,True,concrete,excellent
885034418745895,103269255245284,mac_do,1410701102000,7.41866257,51.47475211,True,asphalt,intermediate
557776161876495,109029867999018,m4p1ll4ry,1596377925006,10.60739816,52.454816074545,True,paving_stones,excellent
4037219582983944,100232345559807,carlheinz,1609414892837,13.434095308197,52.609956585851,True,unpaved,bad
506542267455360,107998954769035,knistertoni,1586505926808,8.6393718935318,49.434415253265,True,concrete,excellent
800822581511658,102609045317136,mfa,1690118251000,10.7161494,50.9386075,True,concrete,excellent
826533164885559,107376534827624,jacobbraeutigam,1402499857000,13.39896236,52.41808847,True,asphalt,excellent
212342221886994,100232345559807,carlheinz,1700138277000,13.3469364,52.5252032,True,sett,intermediate
140427464860418,100232345559807,carlheinz,1625314677500,13.3942235,52.547499199972,True,sett,bad
1136145273559736,109118207989605,gpsvid,1373105729000,10.7027818,47.56825494,True,sett,intermediate
3122902687959732,104115958497622,kopra,1662134000831,12.3528875,51.333939300001,True,asphalt,intermediate
285267679968504,111920824373217,robert46798,1535093649623,11.437055664063,52.144513509375,True,paving_stones,good
892583105459369,107765738126751,rasmustravemnd,1665407917316,10.6524535,53.886106900003,True,paving_stones,good
3906244462787426,100562292188203,changchun1,1620567019320,9.1442262054507,49.3542304,True,concrete,good
930597721191966,107674238136176,strubbl,1629634235571,13.071068999972,54.341035599972,True,sett,intermediate
757689168450078,104755438432557,nvbwseifert,1285929446000,8.6520216666667,49.243026666667,True,paving_stones,good
773797780764900,105392615029240,ray66,1683080045000,9.6982591,48.2249949,True,unpaved,intermediate
313877656760752,107018898201473,thx,1490440196794,12.1516946,54.0936986,True,asphalt,good
1104908009913387,104949251746160,zoegglmeyr1,1622358694000,10.236358333333,51.134733333333,True,paving_stones,good
231387355426002,110208441206053,miguel_andrade,1502123521206,8.7054399513987,49.414725658473,True,sett,bad
1047440582461631,110552844504419,zoegglmeyr,1495731566000,12.356133333333,51.371552777778,True,sett,intermediate
1400074087052099,110282201203825,eserte,1600168845040,13.714574575437,52.393395574812,True,sett,intermediate
5436431929765177,107321811505407,armarian,1550066011376,13.588182487493,52.54239359969,True,concrete,intermediate
1477210459421030,100562292188203,changchun1,1663422870273,7.5909285,50.357165800002,True,paving_stones,excellent
2868180683421176,100268998885100,flohoff,1438351919586,7.72548844,53.76896042,True,paving_stones,bad
149544257131645,110146701214704,sp8962de,1436112227731,14.18985,51.217605,True,sett,intermediate
349423903886567,103182758979410,LouCipher,1649078281426,6.7393125,51.450791,True,asphalt,good
754690830111164,103078715264357,hotteliene,1714568429342,11.754150750173,52.899494918488,True,concrete,excellent
169306641987298,100232345559807,carlheinz,1630482209500,13.476022699972,52.5743798,True,unpaved,bad
1081413095678386,110552844504419,zoegglmeyr,1450870467540,10.9880748,50.9659234,True,asphalt,intermediate
469799394305176,107164461520710,stefanhrt,1617123154179,13.5682884,52.553050599972,True,concrete,intermediate
498616557854533,108954524668583,ramap,1555143211000,7.3142972222222,49.710922222222,True,asphalt,excellent
